train_sample_id,utterance_id,transcript,emotion_4class,emotion_id,valence,arousal,dominance,session,speaker_id,duration,char_count,word_count,has_transcript
iemocap_train_01624,Ses02F_impro05_M012,"You paid for the flight and then your bags were checked at--it's a service that the airline provides for us. So so, really, it's really the risk was taken and, I'm sorry, but there's really nothing else we can do. So do you want--do you want the reimbursement?",neutral,0,2.5,3.0,3.5,Ses02,Ses02M,16.6499375,260,48,True
iemocap_train_01625,Ses02F_impro05_M013,"Well, there are-there are some shops here in- in the airport--",neutral,0,2.5,2.0,2.5,Ses02,Ses02M,4.0199375,62,11,True
iemocap_train_01626,Ses02F_impro05_M014,"No, um, like I said you can file a claim and, uh, maybe get reimbursed for more-- you",neutral,0,2.5,3.0,3.0,Ses02,Ses02M,7.05,85,18,True
iemocap_train_01627,Ses02F_impro05_M015,probably even talk to--,neutral,0,2.5,2.5,1.5,Ses02,Ses02M,1.8799375,23,4,True
iemocap_train_01628,Ses02F_impro05_M016,"Right, that--that gets taken care of-- That gets taken care of. We get we do, you know, we investigate those and just make sure that um- they're not doing their own thing with them so--uh",neutral,0,2.5,3.5,3.5,Ses02,Ses02M,11.85,187,35,True
iemocap_train_01629,Ses02F_impro05_M017,but Unfortunately sometimes is--,neutral,0,2.5,3.0,3.0,Ses02,Ses02M,3.37,32,4,True
iemocap_train_01630,Ses02F_impro05_M018,"Well, that's--that's what I'm saying--",neutral,0,2.5,3.0,3.0,Ses02,Ses02M,1.7699375,38,5,True
iemocap_train_01631,Ses02F_impro05_M019,"Okay. Well that that could be something that you put on on the claim--on on the complaint form if you want. And provide us with your information while you're here and then, maybe, if it turns up, then we'll send it right over.",neutral,0,3.0,2.5,3.0,Ses02,Ses02M,14.5,226,43,True
iemocap_train_01632,Ses02F_impro05_M020,"All right, Miss, I-I know. I realize this. But Like I said, there are several people that are in your same situation, so, um, it's not--it's not totally uncommon and I'm actually gonna have to ask you to move so I can help the next person.",neutral,0,2.5,3.0,3.5,Ses02,Ses02M,17.90075,239,46,True
iemocap_train_01633,Ses02F_impro05_M021,"Yes, all right. There you go, now you can file a claim over to the left--And they'll help you out.",neutral,0,2.5,2.5,2.5,Ses02,Ses02M,5.6878125,98,20,True
iemocap_train_01634,Ses02F_impro06_M000,"Hey, a what's up?",neutral,0,3.0,2.3333,1.6667,Ses02,Ses02M,2.2815,17,4,True
iemocap_train_01635,Ses02F_impro06_M001,"Wow, that's horrible.",neutral,0,2.0,2.0,1.6667,Ses02,Ses02M,4.876625,21,3,True
iemocap_train_01636,Ses02F_impro06_M002,I'm sorry to hear about that.,neutral,0,2.0,2.3333,2.3333,Ses02,Ses02M,2.56,29,6,True
iemocap_train_01637,Ses02F_impro06_M003,Yeah.,neutral,0,2.3333,2.3333,1.6667,Ses02,Ses02M,1.33,5,1,True
iemocap_train_01638,Ses02F_impro06_M004,"I mean, you know, at least he's not in anymore pain now, right?",neutral,0,2.3333,2.3333,2.3333,Ses02,Ses02M,7.1899375,63,13,True
iemocap_train_01639,Ses02F_impro06_M005,"It's good, you know. you know It hurts I know. I know what it's like to lose someone like that.",neutral,0,2.6667,2.0,2.6667,Ses02,Ses02M,6.7599375,95,20,True
iemocap_train_01640,Ses02F_impro06_M006,It's okay.,neutral,0,3.0,2.0,2.6667,Ses02,Ses02M,2.3843125,10,2,True
iemocap_train_01641,Ses02F_impro06_M007,"'Cause, you know, you've got all the times that you guys did spend together, you know and that's something good that you can look back on.",neutral,0,3.0,2.0,2.3333,Ses02,Ses02M,9.3799375,138,26,True
iemocap_train_01642,Ses02F_impro06_M008,I mean--I don't know.,neutral,0,2.6667,1.6667,2.0,Ses02,Ses02M,5.3499375,21,4,True
iemocap_train_01643,Ses02F_impro06_M009,"Well, that's that's good, you know. At least, I don't know. I mean it's- it's better to go- to goout that way than...",neutral,0,2.6667,2.0,2.6667,Ses02,Ses02M,10.705125,117,23,True
iemocap_train_01644,Ses02F_impro06_M010,".than you know, in pain and like this gradual, this horrible process. I mean--",neutral,0,2.6667,3.0,2.3333,Ses02,Ses02M,6.3080625,78,14,True
iemocap_train_01645,Ses02F_impro06_M011,"But look at the--he--look at the life he did get to lead. I mean, for his age, he'd done so much and--",neutral,0,3.3333,2.3333,2.6667,Ses02,Ses02M,8.602125,102,22,True
iemocap_train_01646,Ses02F_impro06_M012,"Yeah, exactly. He's made a big impact on a lot of people. and",neutral,0,3.0,2.3333,2.6667,Ses02,Ses02M,5.66,61,13,True
iemocap_train_01647,Ses02F_impro06_M013,"And you'll always have that and--you should feel, you know, happy for him that he got to do so much before--I mean, and even after he found out last year. I mean--",neutral,0,2.6667,3.0,3.0,Ses02,Ses02M,14.5299375,163,32,True
iemocap_train_01648,Ses02F_impro06_M014,"I know. It doesn't bring him back, but--",neutral,0,1.6667,2.0,2.0,Ses02,Ses02M,2.23,40,8,True
iemocap_train_01649,Ses02F_impro06_M015,"But It's okay because now, you know, you'll just go on with your life and--",neutral,0,2.6667,2.0,2.3333,Ses02,Ses02M,8.1,75,15,True
iemocap_train_01650,Ses02F_impro06_M016,"No, you'll never forget him.",neutral,0,3.0,3.0,3.0,Ses02,Ses02M,2.1560625,28,5,True
iemocap_train_01651,Ses02F_impro06_M017,I know. but you're not I mean you're not going to forget him. The pain will go away eventually and--or it will subside--,neutral,0,2.6667,2.0,2.6667,Ses02,Ses02M,8.1399375,120,23,True
iemocap_train_01652,Ses02F_impro06_M018,"That will be, It'll be--it'll be better that way. I mean Time will tell. Time heals, you know, and it's good. It's okay. I mean, it wasn't anybody's fault or anything like that so .",neutral,0,2.6667,2.3333,2.6667,Ses02,Ses02M,14.1411875,181,35,True
iemocap_train_01653,Ses02F_impro06_M019,"It's hard to lose someone that way, but he's he's better--he's better off now.",neutral,0,2.3333,2.3333,2.6667,Ses02,Ses02M,4.98175,78,14,True
iemocap_train_01654,Ses02F_impro07_M000,"So, how's it going?",neutral,0,4.0,3.5,3.5,Ses02,Ses02M,2.735625,19,4,True
iemocap_train_01655,Ses02F_impro07_M001,"Oh, you got what? Where?",happy,3,3.5,3.0,3.5,Ses02,Ses02M,2.9139375,24,5,True
iemocap_train_01656,Ses02F_impro07_M002,"Oh, no way.",happy,3,5.0,3.5,4.0,Ses02,Ses02M,1.8299375,11,3,True
iemocap_train_01657,Ses02F_impro07_M003,Are you gonna go? you gonna-,happy,3,3.0,3.5,3.0,Ses02,Ses02M,1.66,28,6,True
iemocap_train_01658,Ses02F_impro07_M004,"Wow, that's...",happy,3,4.0,3.0,3.5,Ses02,Ses02M,1.4199375,14,2,True
iemocap_train_01659,Ses02F_impro07_M005,"...that's first choice, huh? That's so awesome and now look you're gonna be--you're gonna be here. you know",happy,3,5.0,4.0,4.5,Ses02,Ses02M,5.46725,107,18,True
iemocap_train_01660,Ses02F_impro07_M006,"Yeah, no, definitely--It's gonna..",happy,3,3.5,3.0,3.5,Ses02,Ses02M,2.8899375,34,4,True
iemocap_train_01661,Ses02F_impro07_M007,Yeah.,happy,3,3.5,3.0,3.0,Ses02,Ses02M,1.2199375,5,1,True
iemocap_train_01662,Ses02F_impro07_M008,Yeah,happy,3,4.0,3.0,4.0,Ses02,Ses02M,1.3199375,4,1,True
iemocap_train_01663,Ses02F_impro07_M009,Fight on.,happy,3,3.5,2.5,3.0,Ses02,Ses02M,1.14,9,2,True
iemocap_train_01664,Ses02F_impro07_M010,[LAUGHTER],happy,3,4.5,3.5,4.0,Ses02,Ses02M,3.1199375,10,1,True
iemocap_train_01665,Ses02F_impro07_M011,Wow. That's cool.,happy,3,4.0,2.5,3.0,Ses02,Ses02M,1.85425,17,3,True
iemocap_train_01666,Ses02F_impro07_M016,So...,neutral,0,3.5,2.5,2.0,Ses02,Ses02M,1.1,5,1,True
iemocap_train_01667,Ses02F_impro07_M017,"Right. Right. Right. Oh, man, then you're going to have to do orientation, I guess.",happy,3,4.0,3.5,4.0,Ses02,Ses02M,5.56,83,15,True
iemocap_train_01668,Ses02F_impro07_M018,That'll be awesome.,happy,3,4.0,2.5,3.5,Ses02,Ses02M,1.5940625,19,3,True
iemocap_train_01669,Ses02F_impro07_M019,"I mean because you went to the campus before, right?",happy,3,4.0,3.0,3.0,Ses02,Ses02M,2.21875,52,10,True
iemocap_train_01670,Ses02F_impro07_M023,Oh man.,happy,3,4.0,2.5,2.5,Ses02,Ses02M,1.371375,7,2,True
iemocap_train_01671,Ses02F_impro07_M027,Ahh. Yeah. [GARBAGE],happy,3,4.0,3.0,3.0,Ses02,Ses02M,1.6899375,20,3,True
iemocap_train_01672,Ses02F_impro07_M028,"You'll be like are you a fan or a student you know? Student. [LAUGHTER] Oh man, that's awesome.",happy,3,4.0,4.0,4.0,Ses02,Ses02M,8.13475,95,18,True
iemocap_train_01673,Ses02F_impro07_M029,A U.S.C. graduate now. You're set.,happy,3,4.0,4.0,4.0,Ses02,Ses02M,5.0859375,34,6,True
iemocap_train_01674,Ses02F_impro07_M034,You're getting close to the beach. I mean geez.,happy,3,4.0,3.5,3.5,Ses02,Ses02M,2.8196875,47,9,True
iemocap_train_01675,Ses02F_impro08_M003,Okay.,neutral,0,3.0,2.5,3.5,Ses02,Ses02M,1.105875,5,1,True
iemocap_train_01676,Ses02F_impro08_M005,You- You can do that--You can do that now? I don't have to get like transferred through or anything like that.,neutral,0,3.0,3.0,3.0,Ses02,Ses02M,5.5800625,110,21,True
iemocap_train_01677,Ses02F_impro08_M006,[BREATHING] that's good.,neutral,0,4.0,2.5,3.0,Ses02,Ses02M,1.8661875,24,3,True
iemocap_train_01678,Ses02F_impro08_M007,"All right. I want to make sure it's like a nice hotel--I mean-mean I'm gonna be paying a lot of money for this so I don't wanna-I don't wanna, you know, I don't wanna to be a waste of time.",neutral,0,3.0,4.0,4.0,Ses02,Ses02M,9.1981875,189,40,True
iemocap_train_01679,Ses02F_impro08_M008,Okay. So--,neutral,0,3.0,3.0,3.0,Ses02,Ses02M,1.6865,10,2,True
iemocap_train_01680,Ses02F_impro08_M009,"Well, you know, we wanted to--we wanted to go to Maui and--That was a",neutral,0,3.5,4.0,3.5,Ses02,Ses02M,6.289875,69,14,True
iemocap_train_01681,Ses02F_impro08_M010,"--you know, the kids wanna go to the beach and stuff and so--um",neutral,0,3.0,4.0,3.5,Ses02,Ses02M,4.396,63,13,True
iemocap_train_01682,Ses02F_impro08_M011,"Well, it's gonna be four of them.",neutral,0,3.0,3.0,3.0,Ses02,Ses02M,1.567,33,7,True
iemocap_train_01683,Ses02F_impro08_M012,All right. And can they like all get together?,neutral,0,2.5,3.5,3.5,Ses02,Ses02M,2.3646875,46,9,True
iemocap_train_01684,Ses02F_impro08_M013,"Um- You know, window is nice. I guess",neutral,0,3.5,3.0,2.5,Ses02,Ses02M,4.561875,37,8,True
iemocap_train_01685,Ses02F_impro08_M015,"Uh, well, yeah, I think we were just--you know, whenever best available, I guess. You know--",neutral,0,3.0,3.0,3.0,Ses02,Ses02M,6.1101875,92,16,True
iemocap_train_01686,Ses02F_impro08_M016,"And, like, there's there's shuttles or something that I can get to the hotel.",neutral,0,3.0,3.0,2.5,Ses02,Ses02M,5.3636875,77,14,True
iemocap_train_01687,Ses02F_impro08_M018,All right. So we're confirmed then or do you--All right.,neutral,0,3.5,2.5,3.0,Ses02,Ses02M,2.9856875,56,10,True
iemocap_train_01688,Ses02F_impro08_M019,Okay.,neutral,0,4.0,2.5,2.5,Ses02,Ses02M,1.30025,5,1,True
iemocap_train_01689,Ses02F_script01_1_M011,Why shouldn't he dream of him and walk the nights waiting for him? Do we contradict him? Do we say straight out that we don't have any hope anymore? That we haven't had hope for years now?,angry,1,2.0,3.5,4.5,Ses02,Ses02M,11.4499375,188,37,True
iemocap_train_01690,Ses02F_script01_1_M013,"For God sakes, it's been three years. Nobody comes back after three years. It's insane.",angry,1,2.0,3.5,4.0,Ses02,Ses02M,5.09,87,15,True
iemocap_train_01691,Ses02F_script01_1_M017,I'm gonna ask her to marry me.,neutral,0,3.0,2.5,3.5,Ses02,Ses02M,2.4699375,30,7,True
iemocap_train_01692,Ses02F_script01_1_M021,"Well, then it isn't just my business--",angry,1,2.0,3.5,4.5,Ses02,Ses02M,2.79,38,7,True
iemocap_train_01693,Ses02F_script01_1_M023,She's not Larry's girl.,angry,1,2.0,2.5,3.5,Ses02,Ses02M,2.0199375,23,4,True
iemocap_train_01694,Ses02F_script01_1_M025,To hell with that.,angry,1,1.5,3.0,4.0,Ses02,Ses02M,1.3799375,18,4,True
iemocap_train_01695,Ses02F_script01_1_M027,"Well, if she does, then that's the end of it. But from her letters, I think she's forgotten him. I'll find out. And then we'll thrash it out with Dad, right? Mom, don't avoid me.",sad,2,2.0,3.0,4.0,Ses02,Ses02M,12.9615625,178,35,True
iemocap_train_01696,Ses02F_script01_1_M029,Because it is.,neutral,0,3.0,2.5,3.5,Ses02,Ses02M,1.5799375,14,3,True
iemocap_train_01697,Ses02F_script01_1_M036,I've been a good son too long. A good sucker. I'm through with it.,angry,1,1.5,4.0,4.5,Ses02,Ses02M,3.27,66,14,True
iemocap_train_01698,Ses02F_script01_1_M037,The business? The business doesn't inspire me.,angry,1,1.5,3.5,4.0,Ses02,Ses02M,3.4499375,46,7,True
iemocap_train_01699,Ses02F_script01_1_M038,"Yes. I like it an hour a day. If I'm gonna grub for my money all day long, at least in the evening I want it beautiful.",angry,1,1.5,4.0,4.5,Ses02,Ses02M,7.4699375,119,27,True
iemocap_train_01700,Ses02F_script01_1_M040,"Yes, on this I would.",neutral,0,2.5,2.5,4.0,Ses02,Ses02M,2.5099375,21,5,True
iemocap_train_01701,Ses02F_script01_1_M043,I am thinkin' that way.,neutral,0,2.5,2.5,4.0,Ses02,Ses02M,2.3199375,23,5,True
iemocap_train_01702,Ses02F_script01_1_M044,"No, you don't. I'm a pretty tough guy.",neutral,0,2.5,2.5,3.5,Ses02,Ses02M,3.3799375,38,8,True
iemocap_train_01703,Ses02F_script01_2_M001,"Well, maybe he just wanted to see her again.",neutral,0,3.0,3.3333,3.0,Ses02,Ses02M,3.1299375,44,9,True
iemocap_train_01704,Ses02F_script01_2_M002,What do you mean? He lived next door to the girl all his life. Why wouldn't he want to see her again?,neutral,0,3.0,2.6667,3.3333,Ses02,Ses02M,5.5799375,101,22,True
iemocap_train_01705,Ses02F_script01_2_M004,How do you know he's even thinking of it?,neutral,0,2.6667,2.6667,2.6667,Ses02,Ses02M,2.28,41,9,True
iemocap_train_01706,Ses02F_script01_2_M005,"Well, so what?",neutral,0,3.0,2.6667,2.0,Ses02,Ses02M,1.72,14,3,True
iemocap_train_01707,Ses02F_script01_2_M006,"Now, listen Kate.",neutral,0,3.0,2.6667,2.6667,Ses02,Ses02M,1.8899375,17,3,True
iemocap_train_01708,Ses02F_script01_2_M007,You can't read her mind.,neutral,0,3.0,2.0,3.0,Ses02,Ses02M,1.9399375,24,5,True
iemocap_train_01709,Ses02F_script01_2_M008,How do you know why she's waited?,neutral,0,2.6667,1.6667,2.6667,Ses02,Ses02M,2.3499375,33,7,True
iemocap_train_01710,Ses02F_script01_2_M016,What does that mean? Me above all?,angry,1,1.6667,3.3333,3.3333,Ses02,Ses02M,2.5,34,7,True
iemocap_train_01711,Ses02F_script01_2_M017,Look at you. Look at you shaking.,angry,1,1.6667,3.0,4.0,Ses02,Ses02M,2.3199375,33,7,True
iemocap_train_01712,Ses02F_script01_2_M018,What have I got to hide? What the hell is the matter with you Kate?,angry,1,2.0,3.0,4.0,Ses02,Ses02M,4.46,67,15,True
iemocap_train_01713,Ses02F_script01_3_M001,You're not sorry you came?,neutral,0,3.5,2.5,2.5,Ses02,Ses02M,1.6499375,26,5,True
iemocap_train_01714,Ses02F_script01_3_M010,"You feel it's wrong here, don't you? This yard, this chair. I want you to be ready for me. I don't want to have to win you away from anything.",happy,3,3.0,3.0,4.0,Ses02,Ses02M,9.5299375,142,30,True
iemocap_train_01715,Ses02F_script01_3_M020,No. Nothing like that.,sad,2,2.0,2.5,3.5,Ses02,Ses02M,3.1220625,22,4,True
iemocap_train_01716,Ses02F_script01_3_M021,"Yeah, I suppose I have been. But it's going from me.",sad,2,3.0,2.0,3.5,Ses02,Ses02M,4.5699375,52,11,True
iemocap_train_01717,Ses02F_script01_3_M022,I don't know how to start.,sad,2,2.0,2.5,3.5,Ses02,Ses02M,2.33,26,6,True
iemocap_train_01718,Ses02F_script01_3_M023,"It's all mixed up with so many other things. You remember overseas, I was in command of a company?",sad,2,2.5,2.5,3.5,Ses02,Ses02M,7.15,98,19,True
iemocap_train_01719,Ses02F_script01_3_M024,"Well, I lost them.",sad,2,2.0,2.5,3.0,Ses02,Ses02M,2.15,18,4,True
iemocap_train_01720,Ses02F_script01_3_M025,Just about all.,sad,2,2.0,2.0,3.0,Ses02,Ses02M,1.5699375,15,3,True
iemocap_train_01721,Ses02F_script01_3_M026,It takes some time for a guy to toss that off. 'Cause they weren't just men.,sad,2,2.5,3.0,4.0,Ses02,Ses02M,5.1899375,76,16,True
iemocap_train_01722,Ses02F_script01_3_M027,"For instance, one time, it had been raining several days and this kid came to me and gave me his last pair of dry socks. I put them in pocket. It's only a little thing, but that's the kind of guys I had.",sad,2,3.0,3.5,4.0,Ses02,Ses02M,14.14,203,43,True
iemocap_train_01723,Ses02F_script01_3_M028,"They didn't die, they killed themselves for each other. I mean that exactly. A little more selfish and they'd have been here today.",sad,2,2.0,3.0,4.0,Ses02,Ses02M,8.99,131,23,True
iemocap_train_01724,Ses02F_script01_3_M029,"I got this idea watching them go down. Everything was being destroyed, see, but it seemed that there was one new thing being made. A sort of responsibility. Man for man.",sad,2,3.0,3.5,5.0,Ses02,Ses02M,13.7099375,169,31,True
iemocap_train_01725,Ses02F_script01_3_M030,"You know what I mean? To show that, to bring that onto the Earth again, like some kind of monument and everyone would feel it standing behind him and it would make a difference to him.",sad,2,3.0,4.0,5.0,Ses02,Ses02M,11.6499375,184,36,True
iemocap_train_01726,Ses02F_script01_3_M031,Then I came back and it was incredible. There was no meaning in it here. The whole thing to them seemed like sort of a bus accident. I went to work with Dad and that rat race again.,sad,2,2.0,3.0,4.5,Ses02,Ses02M,15.31,181,38,True
iemocap_train_01727,Ses02F_script01_3_M032,"And I felt what you said, ashamed somehow 'cause nobody was changed at all. It seemed to make suckers out of a lot of guys. I felt wrong to be alive to open the new bank book, drive the new car, see the new refrigerator.",sad,2,2.0,3.0,4.5,Ses02,Ses02M,17.3199375,220,45,True
iemocap_train_01728,Ses02F_script01_3_M033,"I mean, you can take those things out of a war, but when you drive that car, you've gotta know that it came out of the love a man can have for a man. You've gotta be a little better because of it.",sad,2,3.0,3.0,4.5,Ses02,Ses02M,11.74,196,43,True
iemocap_train_01729,Ses02F_script01_3_M034,Because otherwise all you have is really loot and there's blood on it. And I didn't want to take any of it. And I guess that included you.,sad,2,2.0,3.0,4.5,Ses02,Ses02M,9.8999375,138,28,True
iemocap_train_01730,Ses02F_script02_1_M000,What time is it? They're supposed to run around midnight.,happy,3,3.5,3.0,3.5,Ses02,Ses02M,3.6,57,10,True
iemocap_train_01731,Ses02F_script02_1_M001,"This is great, isn't it? Look at the night we've got here, couldn't be better.",happy,3,4.0,3.5,4.0,Ses02,Ses02M,4.1299375,78,15,True
iemocap_train_01732,Ses02F_script02_1_M002,"I would have liked to have gone a little further up the coast to get away from the lights and the people, but I was afraid we'd miss it.",happy,3,3.0,3.5,3.5,Ses02,Ses02M,6.1099375,136,29,True
iemocap_train_01733,Ses02F_script02_1_M003,How you doing?,happy,3,4.0,3.0,3.5,Ses02,Ses02M,1.09,14,3,True
iemocap_train_01734,Ses02F_script02_1_M004,Is that--no--is that just foam? I can't even tell.,happy,3,3.0,2.5,3.5,Ses02,Ses02M,5.25,50,9,True
iemocap_train_01735,Ses02F_script02_1_M005,"Well, I guess we can tell, it probably isn't right? Probably be unmistakable don't you think?",happy,3,4.0,3.5,3.5,Ses02,Ses02M,4.74,93,16,True
iemocap_train_01736,Ses02F_script02_1_M006,"How you doing? Aw, you know what I forgot? I forgot to bring my flashlight. Oh, how could I be so stupid? I should've brought my flashlight.",happy,3,3.0,4.0,4.0,Ses02,Ses02M,8.2199375,140,27,True
iemocap_train_01737,Ses02F_script02_1_M009,"Oh, well sure.",neutral,0,2.5,2.5,2.0,Ses02,Ses02M,1.49,14,3,True
iemocap_train_01738,Ses02F_script02_1_M010,"Right, of course. Our flashlight. Mine and yours. I mean, me flashlight is su flashlight naturally.",neutral,0,3.5,3.5,4.0,Ses02,Ses02M,7.0299375,99,16,True
iemocap_train_01739,Ses02F_script02_1_M012,"I wonder, do they always run during a full moon? I can't remember if it was full last year. Do you remember?",neutral,0,3.0,3.0,3.5,Ses02,Ses02M,4.75,108,22,True
iemocap_train_01740,Ses02F_script02_1_M013,"You cold? Do you want my jacket? Oh, we should've brought the blanket. Our blanket.",neutral,0,4.0,3.5,4.0,Ses02,Ses02M,5.55,83,15,True
