train_sample_id,sample_id,utterance_id,conversation_id,session,speaker_id,gender,original_emotion,emotion,start_time,end_time,eval_duration,valence,arousal,dominance,wav_path,wav_found,duration,sample_rate,channels,transcript,transcript_found,transcript_file,eval_file,is_4class,emotion_4class,emotion_id,valence_norm,arousal_norm,dominance_norm,source_dataset,word_count
iemocap_train_01540,iemocap_03503,Ses02M_script03_1_F028,Ses02M_script03_1,Ses02,Ses02F,female,hap,happy,200.7651,205.3307,4.565600000000018,4.0,3.5,2.0,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script03_1/Ses02M_script03_1_F028.wav,True,4.5655625,16000,1,"Oh it was ridiculous, completely ridiculous.",True,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/dialog/transcriptions/Ses02M_script03_1.txt,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/dialog/EmoEvaluation/Ses02M_script03_1.txt,True,happy,3,0.75,0.625,0.25,IEMOCAP_full_release,6
iemocap_train_01541,iemocap_03504,Ses02M_script03_1_F029,Ses02M_script03_1,Ses02,Ses02F,female,hap,happy,206.4871,209.2956,2.8085000000000093,4.0,2.5,2.5,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script03_1/Ses02M_script03_1_F029.wav,True,2.808375,16000,1,And very much sillier.,True,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/dialog/transcriptions/Ses02M_script03_1.txt,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/dialog/EmoEvaluation/Ses02M_script03_1.txt,True,happy,3,0.75,0.375,0.375,IEMOCAP_full_release,4
iemocap_train_01542,iemocap_03539,Ses02M_script03_2_F000,Ses02M_script03_2,Ses02,Ses02F,female,exc,happy,6.187,9.2081,3.0210999999999997,3.0,2.5,3.5,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script03_2/Ses02M_script03_2_F000.wav,True,3.0210625,16000,1,You knew there was nothing in that.,True,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/dialog/transcriptions/Ses02M_script03_2.txt,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/dialog/EmoEvaluation/Ses02M_script03_2.txt,True,happy,3,0.5,0.375,0.625,IEMOCAP_full_release,7
iemocap_train_01543,iemocap_03540,Ses02M_script03_2_F001,Ses02M_script03_2,Ses02,Ses02F,female,exc,happy,10.8543,13.8031,2.9488000000000003,2.0,3.0,3.5,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script03_2/Ses02M_script03_2_F001.wav,True,2.94875,16000,1,"Presents, just a trivial little broach.",True,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/dialog/transcriptions/Ses02M_script03_2.txt,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/dialog/EmoEvaluation/Ses02M_script03_2.txt,True,happy,3,0.25,0.5,0.625,IEMOCAP_full_release,6
iemocap_train_01544,iemocap_03541,Ses02M_script03_2_F002,Ses02M_script03_2,Ses02,Ses02F,female,neu,neutral,17.8192,22.7036,4.884400000000003,2.5,3.5,4.0,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script03_2/Ses02M_script03_2_F002.wav,True,4.8844375,16000,1,No it wasn't. It was very pretty I still have it and I wear it often.,True,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/dialog/transcriptions/Ses02M_script03_2.txt,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/dialog/EmoEvaluation/Ses02M_script03_2.txt,True,neutral,0,0.375,0.625,0.75,IEMOCAP_full_release,16
iemocap_train_01545,iemocap_03542,Ses02M_script03_2_F003,Ses02M_script03_2,Ses02,Ses02F,female,neu,neutral,24.2956,28.6373,4.3416999999999994,2.5,3.0,3.5,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script03_2/Ses02M_script03_2_F003.wav,True,4.3416875,16000,1,"No I didn't, you worked the whole thing up in your jealous imagination.",True,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/dialog/transcriptions/Ses02M_script03_2.txt,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/dialog/EmoEvaluation/Ses02M_script03_2.txt,True,neutral,0,0.375,0.5,0.625,IEMOCAP_full_release,13
iemocap_train_01546,iemocap_03544,Ses02M_script03_2_F005,Ses02M_script03_2,Ses02,Ses02F,female,neu,neutral,35.0775,36.6876,1.6101000000000028,2.5,2.5,3.0,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script03_2/Ses02M_script03_2_F005.wav,True,1.61,16000,1,What of it?,True,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/dialog/transcriptions/Ses02M_script03_2.txt,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/dialog/EmoEvaluation/Ses02M_script03_2.txt,True,neutral,0,0.375,0.375,0.5,IEMOCAP_full_release,3
iemocap_train_01547,iemocap_03545,Ses02M_script03_2_F006,Ses02M_script03_2,Ses02,Ses02F,female,neu,neutral,37.1398,40.1248,2.9849999999999994,3.0,3.0,3.0,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script03_2/Ses02M_script03_2_F006.wav,True,2.984875,16000,1,"It gave him a lot of pleasure, it didn't hurt me any.",True,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/dialog/transcriptions/Ses02M_script03_2.txt,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/dialog/EmoEvaluation/Ses02M_script03_2.txt,True,neutral,0,0.5,0.5,0.5,IEMOCAP_full_release,12
iemocap_train_01548,iemocap_03546,Ses02M_script03_2_F007,Ses02M_script03_2,Ses02,Ses02F,female,neu,neutral,40.7398,45.6966,4.956799999999994,2.5,3.0,3.5,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script03_2/Ses02M_script03_2_F007.wav,True,4.95675,16000,1,"Well, if you hadn't been so nosey and suspicious you never wouldn't have known anything about it.",True,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/dialog/transcriptions/Ses02M_script03_2.txt,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/dialog/EmoEvaluation/Ses02M_script03_2.txt,True,neutral,0,0.375,0.5,0.625,IEMOCAP_full_release,17
iemocap_train_01549,iemocap_03548,Ses02M_script03_2_F009,Ses02M_script03_2,Ses02,Ses02F,female,neu,neutral,53.9821,55.8816,1.8994999999999962,3.0,2.0,3.0,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script03_2/Ses02M_script03_2_F009.wav,True,1.8995,16000,1,No thanks.,True,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/dialog/transcriptions/Ses02M_script03_2.txt,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/dialog/EmoEvaluation/Ses02M_script03_2.txt,True,neutral,0,0.5,0.25,0.5,IEMOCAP_full_release,2
iemocap_train_01550,iemocap_03550,Ses02M_script03_2_F011,Ses02M_script03_2,Ses02,Ses02F,female,neu,neutral,64.8002,69.16,4.359799999999993,2.0,3.0,3.0,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script03_2/Ses02M_script03_2_F011.wav,True,4.3598125,16000,1,It just seems so silly to go on and on and on with such a thing.,True,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/dialog/transcriptions/Ses02M_script03_2.txt,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/dialog/EmoEvaluation/Ses02M_script03_2.txt,True,neutral,0,0.25,0.5,0.5,IEMOCAP_full_release,16
iemocap_train_01551,iemocap_03551,Ses02M_script03_2_F012,Ses02M_script03_2,Ses02,Ses02F,female,neu,neutral,74.1892,76.9751,2.785899999999998,2.5,2.5,3.5,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script03_2/Ses02M_script03_2_F012.wav,True,2.7859375,16000,1,"Well, it's become a habit with you.",True,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/dialog/transcriptions/Ses02M_script03_2.txt,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/dialog/EmoEvaluation/Ses02M_script03_2.txt,True,neutral,0,0.375,0.375,0.625,IEMOCAP_full_release,7
iemocap_train_01552,iemocap_03553,Ses02M_script03_2_F014,Ses02M_script03_2,Ses02,Ses02F,female,ang,angry,82.0767,83.3611,1.2843999999999909,2.0,2.5,4.0,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script03_2/Ses02M_script03_2_F014.wav,True,1.284375,16000,1,What?,True,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/dialog/transcriptions/Ses02M_script03_2.txt,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/dialog/EmoEvaluation/Ses02M_script03_2.txt,True,angry,1,0.25,0.375,0.75,IEMOCAP_full_release,1
iemocap_train_01553,iemocap_03554,Ses02M_script03_2_F015,Ses02M_script03_2,Ses02,Ses02F,female,neu,neutral,90.8144,95.735,4.920599999999993,3.0,3.5,4.0,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script03_2/Ses02M_script03_2_F015.wav,True,4.9205625,16000,1,No I'm just making myself fascinating for you.,True,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/dialog/transcriptions/Ses02M_script03_2.txt,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/dialog/EmoEvaluation/Ses02M_script03_2.txt,True,neutral,0,0.5,0.625,0.75,IEMOCAP_full_release,8
iemocap_train_01554,iemocap_03558,Ses02M_script03_2_F019,Ses02M_script03_2,Ses02,Ses02F,female,ang,angry,106.7159,108.4345,1.718599999999995,2.0,3.0,3.5,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script03_2/Ses02M_script03_2_F019.wav,True,1.7185625,16000,1,Be quiet.,True,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/dialog/transcriptions/Ses02M_script03_2.txt,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/dialog/EmoEvaluation/Ses02M_script03_2.txt,True,angry,1,0.25,0.5,0.625,IEMOCAP_full_release,2
iemocap_train_01555,iemocap_03562,Ses02M_script03_2_F023,Ses02M_script03_2,Ses02,Ses02F,female,ang,angry,122.7984,129.6366,6.838199999999986,1.5,4.0,4.5,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script03_2/Ses02M_script03_2_F023.wav,True,6.8381875,16000,1,I don't care. Do you understand? I don't care. I don't care if they bark or roll about like hoops.,True,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/dialog/transcriptions/Ses02M_script03_2.txt,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/dialog/EmoEvaluation/Ses02M_script03_2.txt,True,angry,1,0.125,0.75,0.875,IEMOCAP_full_release,20
iemocap_train_01556,iemocap_03563,Ses02M_script03_2_F024,Ses02M_script03_2,Ses02,Ses02F,female,neu,neutral,133.1281,136.6919,3.5638000000000147,3.0,3.0,3.0,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script03_2/Ses02M_script03_2_F024.wav,True,3.5638125,16000,1,"Yes, I did quite a lot.",True,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/dialog/transcriptions/Ses02M_script03_2.txt,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/dialog/EmoEvaluation/Ses02M_script03_2.txt,True,neutral,0,0.5,0.5,0.5,IEMOCAP_full_release,6
iemocap_train_01557,iemocap_03567,Ses02M_script03_2_F028,Ses02M_script03_2,Ses02,Ses02F,female,ang,angry,172.6559,174.8086,2.15270000000001,1.5,2.5,4.0,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script03_2/Ses02M_script03_2_F028.wav,True,2.15275,16000,1,Oh be quiet.,True,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/dialog/transcriptions/Ses02M_script03_2.txt,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/dialog/EmoEvaluation/Ses02M_script03_2.txt,True,angry,1,0.125,0.375,0.75,IEMOCAP_full_release,3
iemocap_train_01558,iemocap_03574,Ses02M_script03_2_F035,Ses02M_script03_2,Ses02,Ses02F,female,ang,angry,212.1475,216.3264,4.178899999999999,1.5,3.5,4.5,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script03_2/Ses02M_script03_2_F035.wav,True,4.178875,16000,1,You are far too temperamental. Try to control yourself.,True,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/dialog/transcriptions/Ses02M_script03_2.txt,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/dialog/EmoEvaluation/Ses02M_script03_2.txt,True,angry,1,0.125,0.625,0.875,IEMOCAP_full_release,9
iemocap_train_01559,iemocap_03575,Ses02M_script03_2_F036,Ses02M_script03_2,Ses02,Ses02F,female,ang,angry,216.3625,218.4471,2.0845999999999947,1.5,4.5,4.5,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script03_2/Ses02M_script03_2_F036.wav,True,2.0845,16000,1,Stop it. Stop it. I hate you.,True,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/dialog/transcriptions/Ses02M_script03_2.txt,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/dialog/EmoEvaluation/Ses02M_script03_2.txt,True,angry,1,0.125,0.875,0.875,IEMOCAP_full_release,7
iemocap_train_01560,iemocap_03576,Ses02M_script03_2_F037,Ses02M_script03_2,Ses02,Ses02F,female,ang,angry,218.4791,224.3586,5.879500000000007,1.0,5.0,5.0,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script03_2/Ses02M_script03_2_F037.wav,True,5.879375,16000,1,"Listen indeed. I'm sick and tired of listening to you, damn sadistic bully.",True,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/dialog/transcriptions/Ses02M_script03_2.txt,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/dialog/EmoEvaluation/Ses02M_script03_2.txt,True,angry,1,0.0,1.0,1.0,IEMOCAP_full_release,13
iemocap_train_01561,iemocap_03577,Ses02M_script03_2_F038,Ses02M_script03_2,Ses02,Ses02F,female,ang,angry,224.449,230.9616,6.512599999999992,1.0,5.0,5.0,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script03_2/Ses02M_script03_2_F038.wav,True,6.5125625,16000,1,"Stop it. Stop it. I hate you, do you hear? You're overbearing and conceited and utterly impossible.",True,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/dialog/transcriptions/Ses02M_script03_2.txt,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/dialog/EmoEvaluation/Ses02M_script03_2.txt,True,angry,1,0.0,1.0,1.0,IEMOCAP_full_release,17
iemocap_train_01562,iemocap_03578,Ses02M_script03_2_F039,Ses02M_script03_2,Ses02,Ses02F,female,ang,angry,235.846,240.0792,4.233199999999982,1.0,4.5,5.0,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script03_2/Ses02M_script03_2_F039.wav,True,4.233125,16000,1,"This is the end, do you hear? The end finally and forever.",True,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/dialog/transcriptions/Ses02M_script03_2.txt,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/dialog/EmoEvaluation/Ses02M_script03_2.txt,True,angry,1,0.0,0.875,1.0,IEMOCAP_full_release,12
iemocap_train_01563,iemocap_03579,Ses02M_script03_2_F040,Ses02M_script03_2,Ses02,Ses02F,female,ang,angry,240.4772,242.5757,2.0985000000000014,2.0,4.0,4.5,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script03_2/Ses02M_script03_2_F040.wav,True,2.0984375,16000,1,Oh yes I am.,True,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/dialog/transcriptions/Ses02M_script03_2.txt,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/dialog/EmoEvaluation/Ses02M_script03_2.txt,True,angry,1,0.25,0.75,0.875,IEMOCAP_full_release,4
iemocap_train_01564,iemocap_03580,Ses02M_script03_2_F041,Ses02M_script03_2,Ses02,Ses02F,female,ang,angry,242.5938,254.0263,11.432500000000005,1.0,5.0,5.0,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script03_2/Ses02M_script03_2_F041.wav,True,11.4324375,16000,1,"Yes, I am. Let go of me you're cruel fiend and I hate and loathe you. Thank God I realized who you really are before I would ever, ever marry you again. I would never marry you again. I'd rather die in torment.",True,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/dialog/transcriptions/Ses02M_script03_2.txt,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/dialog/EmoEvaluation/Ses02M_script03_2.txt,True,angry,1,0.0,1.0,1.0,IEMOCAP_full_release,43
iemocap_train_01565,iemocap_03581,Ses02M_script03_2_F042,Ses02M_script03_2,Ses02,Ses02F,female,ang,angry,254.0651,257.9526,3.887500000000017,1.0,4.5,4.5,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script03_2/Ses02M_script03_2_F042.wav,True,3.8875,16000,1,You're a beast. I hate you. Stop it. Stop it.,True,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/dialog/transcriptions/Ses02M_script03_2.txt,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/dialog/EmoEvaluation/Ses02M_script03_2.txt,True,angry,1,0.0,0.875,0.875,IEMOCAP_full_release,10
iemocap_train_01566,iemocap_01843,Ses02F_impro01_M000,Ses02F_impro01,Ses02,Ses02M,male,neu,neutral,5.8186,7.253,1.4344000000000001,2.5,2.0,2.0,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/sentences/wav/Ses02F_impro01/Ses02F_impro01_M000.wav,True,1.434375,16000,1,Hi.,True,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/dialog/transcriptions/Ses02F_impro01.txt,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/dialog/EmoEvaluation/Ses02F_impro01.txt,True,neutral,0,0.375,0.25,0.25,IEMOCAP_full_release,1
iemocap_train_01567,iemocap_01844,Ses02F_impro01_M001,Ses02F_impro01,Ses02,Ses02M,male,neu,neutral,9.8327,15.9334,6.1007,3.0,2.5,2.5,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/sentences/wav/Ses02F_impro01/Ses02F_impro01_M001.wav,True,6.100625,16000,1,"Okay.  Let me see here.  Um, we need--we need your original birth certificate.",True,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/dialog/transcriptions/Ses02F_impro01.txt,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/dialog/EmoEvaluation/Ses02F_impro01.txt,True,neutral,0,0.5,0.375,0.375,IEMOCAP_full_release,13
iemocap_train_01568,iemocap_01845,Ses02F_impro01_M002,Ses02F_impro01,Ses02,Ses02M,male,neu,neutral,20.5395,23.2318,2.6922999999999995,2.5,2.0,2.5,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/sentences/wav/Ses02F_impro01/Ses02F_impro01_M002.wav,True,2.69225,16000,1,Right.  Well.  We still need it.,True,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/dialog/transcriptions/Ses02F_impro01.txt,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/dialog/EmoEvaluation/Ses02F_impro01.txt,True,neutral,0,0.375,0.25,0.375,IEMOCAP_full_release,6
iemocap_train_01569,iemocap_01847,Ses02F_impro01_M004,Ses02F_impro01,Ses02,Ses02M,male,neu,neutral,38.1175,39.5783,1.460799999999999,2.5,2.5,2.0,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/sentences/wav/Ses02F_impro01/Ses02F_impro01_M004.wav,True,1.4608125,16000,1,um Sorry.,True,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/dialog/transcriptions/Ses02F_impro01.txt,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/dialog/EmoEvaluation/Ses02F_impro01.txt,True,neutral,0,0.375,0.375,0.25,IEMOCAP_full_release,2
